Timestamp,altitude,course,horizontalAccuracy,latitude,longitude,rawSpeed
2015-06-16 18:54:09 +0000,-19.634670186351475,297.22256,16.0,37.458365147764745,-122.18449397638042,10.212833
2015-06-16 18:54:10 +0000,-19.35990307639918,299.6034,16.0,37.45839967846732,-122.18459857912751,10.557539
2015-06-16 18:54:11 +0000,-19.383256024623403,299.113,12.0,37.45843533820216,-122.184701488145,10.280973
2015-06-16 18:54:12 +0000,-19.64128670874711,299.16248,12.0,37.45847527965508,-122.18480323810321,9.804206
2015-06-16 18:54:13 +0000,-19.762383217661476,299.792,12.0,37.45851278620862,-122.18489839216338,8.640576
2015-06-16 18:54:14 +0000,-19.710214225308153,302.28876,12.0,37.458538129745655,-122.18496118010611,5.0011597
2015-06-16 18:54:18 +0000,-19.62609816123905,307.01443,8.0,37.4585640828067,-122.18501353154771,1.1611134
2015-06-16 18:54:20 +0000,-19.40063877144915,305.97403,6.0,37.45860814544612,-122.18508766937045,2.0041726
2015-06-16 18:54:22 +0000,-19.179761426589895,296.25653,8.0,37.45863762692295,-122.18514756465277,3.091114
2015-06-16 18:54:27 +0000,-18.883158439653453,309.6263,12.0,37.45868321371552,-122.18520574989181,2.9302144
2015-06-16 18:54:29 +0000,-16.716903232556977,292.1851,12.0,37.458722164834754,-122.18529836098031,5.1200194
2015-06-16 18:54:31 +0000,-15.341626768716292,306.7829,12.0,37.458775789633364,-122.18540682759269,6.7208962
2015-06-16 18:54:32 +0000,-14.655009008990316,302.72168,12.0,37.45881710821187,-122.18547706157099,6.7208962
2015-06-16 18:54:33 +0000,-14.00009477706537,304.73022,16.0,37.458866130533686,-122.18556138945272,8.756711
2015-06-16 18:54:34 +0000,-13.650086841400922,303.51477,16.0,37.45891732201516,-122.18565863625169,9.580425
2015-06-16 18:54:35 +0000,-13.518092078874757,302.71066,12.0,37.458971401988435,-122.18576102620561,10.135351
2015-06-16 18:54:36 +0000,-13.392254528916723,300.0924,12.0,37.45901414601529,-122.18585900449946,9.263847
2015-06-16 18:54:37 +0000,-13.074313300992834,298.49872,12.0,37.45904700134945,-122.18594747347356,7.61781
2015-06-16 18:54:38 +0000,-12.854790662152764,299.90305,12.0,37.459078682701225,-122.18602698317672,7.43367
2015-06-16 18:54:39 +0000,-12.84640844467845,301.37637,12.0,37.459114808509334,-122.18610808906303,8.1542845
2015-06-16 18:54:40 +0000,-12.992504099775662,306.68808,12.0,37.45916058278595,-122.18618557385157,8.890479
2015-06-16 18:54:41 +0000,-12.962386353462598,304.62265,12.0,37.4592042852753,-122.18626895055993,8.572216
2015-06-16 18:54:42 +0000,-12.87331479139502,301.97513,12.0,37.45924729018511,-122.18635851724434,9.000827
2015-06-16 18:54:43 +0000,-12.714114235596462,303.15912,8.0,37.45928938505039,-122.18644229890631,8.012266
2015-06-16 18:54:44 +0000,-12.553732003419212,302.29407,8.0,37.45933204644956,-122.18652476891387,8.103438
2015-06-16 18:54:45 +0000,-12.013992229494582,303.18774,8.0,37.45938097643486,-122.1866213135429,8.103438
2015-06-16 18:54:46 +0000,-11.691154558424387,307.02863,8.0,37.45943542106731,-122.18671777541292,9.73269
2015-06-16 18:54:47 +0000,-11.58963535082745,303.1162,12.0,37.45947063391581,-122.1867965618241,6.840014
2015-06-16 18:54:48 +0000,-11.486880155126451,303.60614,12.0,37.45951297663183,-122.18689541999402,8.287987
2015-06-16 18:54:49 +0000,-11.189301451408005,301.05145,12.0,37.45956607741653,-122.1870088759208,9.204386
2015-06-16 18:54:50 +0000,-11.02128830247663,300.6186,12.0,37.45962252201842,-122.18712009005239,8.638109
2015-06-16 18:54:51 +0000,-11.414453697758812,301.05148,8.0,37.45968418266637,-122.18723953618083,8.638109
2015-06-16 18:54:52 +0000,-12.174388312738081,300.6584,8.0,37.45974574871256,-122.18736105028842,11.387228
2015-06-16 18:54:53 +0000,-12.965470673560645,301.05148,12.0,37.45981145643522,-122.18749229842926,11.387228
2015-06-16 18:54:54 +0000,-13.817097699084632,302.05917,12.0,37.45988602124507,-122.18763005238986,13.85674
2015-06-16 18:54:55 +0000,-14.621025269283678,301.4749,12.0,37.459959134506704,-122.18777061506705,13.503938
2015-06-16 18:54:56 +0000,-14.880621703056029,301.05487,12.0,37.460027584193,-122.1879126577279,12.790163
2015-06-16 18:54:57 +0000,-14.982246750567533,299.60168,12.0,37.46009132282216,-122.18804496053265,12.33132
2015-06-16 18:54:58 +0000,-15.114667332725048,306.89734,12.0,37.460160106451816,-122.18815538969012,11.464652
2015-06-16 18:54:59 +0000,-15.213654346947504,305.61572,12.0,37.460212148091074,-122.1882495900059,9.550144
2015-06-16 18:55:00 +0000,-15.197472216871834,304.17337,12.0,37.46024905223207,-122.18832539788589,6.42804
2015-06-16 18:55:07 +0000,-15.206801652041184,337.55222,12.0,37.46031722738634,-122.1884205812237,3.8163197
2015-06-16 18:55:09 +0000,-14.749379886630527,354.01364,12.0,37.46040723132112,-122.18841603607433,5.369959
2015-06-16 18:55:10 +0000,-14.56066335654021,32.726315,12.0,37.46047540939884,-122.18834623722691,8.760906
2015-06-16 18:55:11 +0000,-14.495159731144074,31.975914,12.0,37.46055162838996,-122.18828095628959,10.08185
2015-06-16 18:55:12 +0000,-14.72593790140844,31.155201,12.0,37.46063488442327,-122.18821639983445,10.931394
2015-06-16 18:55:13 +0000,-15.100356987691685,31.933214,12.0,37.46074144924844,-122.18813426930924,13.584982
2015-06-16 18:55:14 +0000,-15.110273382433146,32.181828,16.0,37.46086340171472,-122.18803272201447,15.925765
2015-06-16 18:55:15 +0000,-14.796753097045181,33.038715,16.0,37.460974117057695,-122.18794199042784,14.502888
2015-06-16 18:55:16 +0000,-14.309456309467791,29.8815,16.0,37.46108281741227,-122.18786244931697,13.631763
2015-06-16 18:55:17 +0000,-13.78057276337815,31.05829,12.0,37.461195610787485,-122.18777421909115,14.416263
2015-06-16 18:55:18 +0000,-13.248963327182624,32.076496,12.0,37.461308108141,-122.18768121185215,14.698735
2015-06-16 18:55:19 +0000,-12.856801114183376,31.469141,12.0,37.4614273693674,-122.1875900197821,15.460338
2015-06-16 18:55:20 +0000,-12.780454725774195,30.551613,12.0,37.46154791765376,-122.18749695833242,15.666814
2015-06-16 18:55:21 +0000,-12.873868164504623,30.548615,8.0,37.46167123054748,-122.18740323679168,15.859213
2015-06-16 18:55:22 +0000,-13.03863352984916,33.57779,8.0,37.461785385222186,-122.18730980848213,14.840545
2015-06-16 18:55:23 +0000,-13.213270452573957,31.904398,8.0,37.461907866661086,-122.18721680688908,15.59417
2015-06-16 18:55:24 +0000,-13.331163597158335,31.242222,8.0,37.46203521756147,-122.18712571945895,15.88255
2015-06-16 18:55:25 +0000,-13.466463254078883,30.85914,8.0,37.462158459459886,-122.18703705277512,15.266072
2015-06-16 18:55:26 +0000,-13.529104200714741,31.353819,8.0,37.462273120103774,-122.18694853584768,14.658119
2015-06-16 18:55:27 +0000,-13.645956172832106,31.432428,8.0,37.462390626546664,-122.18685866328381,14.958236
2015-06-16 18:55:28 +0000,-13.807278727827098,29.727865,8.0,37.46251551243441,-122.18677412146629,15.152402
2015-06-16 18:55:29 +0000,-13.929908117028077,32.51788,8.0,37.46263322997301,-122.18668332134222,14.831756
2015-06-16 18:55:30 +0000,-14.014822865635457,32.348354,8.0,37.462754451000826,-122.18658912204587,14.570061
2015-06-16 18:55:31 +0000,-14.040192896363576,33.192158,8.0,37.46287575409645,-122.18649607285018,14.380286
2015-06-16 18:55:32 +0000,-14.042027479342892,32.796352,8.0,37.46299389056129,-122.18640451761254,14.3864765
2015-06-16 18:55:33 +0000,-14.205665947437584,31.20999,8.0,37.46310813390717,-122.1863206112382,14.507763
2015-06-16 18:55:34 +0000,-14.627279891722669,33.20411,16.0,37.46320863493058,-122.18623545760342,13.715471
2015-06-16 18:55:35 +0000,-15.006716186070005,33.282745,8.0,37.463312441735376,-122.18614777645091,14.250344
2015-06-16 18:55:36 +0000,-15.298928629963763,31.644783,8.0,37.46341779968199,-122.18606711489038,14.174423
2015-06-16 18:55:37 +0000,-15.583211715422774,30.560585,8.0,37.463531917450084,-122.18598320548416,15.446291
